amount,payment_date,return_date,rental_date,first_name,last_name,address,title,rating,length,language,string_agg
2.99,2020-04-27 15:16:09.996577+00,2005-07-29 12:15:43+00,2005-07-27 16:47:43+00,RUSSELL,BRINSON,1642 Charlotte Amalie Drive,CLASH FREDDY,G,81,English             ,"MILLAPECK,UMAWOOD,KIMALLEN,VIVIENBERGEN,LIZABERGMAN,ALANDREYFUSS,HELENVOIGHT"
2.99,2020-04-27 15:17:42.996577+00,2005-07-28 14:05:16+00,2005-07-27 16:49:16+00,JAMIE,WAUGH,958 Sagamihara Lane,ANALYZE HOOSIERS,R,181,English             ,"TOMMIRANDA,EDGUINESS,TOMMCKELLEN,GRETAMALDEN,JESSICABAILEY"
3.99,2020-04-27 15:25:41.996577+00,2005-07-31 19:24:15+00,2005-07-27 16:57:15+00,CHRIS,BROTHERS,331 Bydgoszcz Parkway,TOMORROW HUSTLER,R,142,English             ,"GEOFFREYHESTON,MATTHEWLEIGH,REESEKILMER,MATTHEWJOHANSSON,GARYPHOENIX,MINNIEZELLWEGER"
4.99,2020-04-27 15:28:50.996577+00,2005-07-29 12:40:24+00,2005-07-27 17:00:24+00,GLEN,TALBERT,1789 Saint-Denis Parkway,LAMBS CINCINATTI,PG-13,144,English             ,"JULIAZELLWEGER,CAMERONZELLWEGER,LUCILLEDEE,MENATEMPLE,JULIABARRYMORE,REESEKILMER,VALBOLGER,FAYWINSLET,WOODYHOFFMAN,JAYNENOLTE,MENAHOPPER,WALTERTORN,CHRISTIANNEESON,BURTPOSEY,SCARLETTDAMON"
4.99,2020-04-27 15:30:34.996577+00,2005-07-29 20:15:08+00,2005-07-27 17:02:08+00,FLORENCE,WOODS,1532 Dzerzinsk Way,GUYS FALCON,R,84,English             ,"MORGANWILLIAMS,RICHARDPENN,RUSSELLCLOSE,BURTDUKAKIS,RIPCRAWFORD"
2.99,2020-04-27 15:34:56.996577+00,2005-07-29 14:43:30+00,2005-07-27 17:06:30+00,ANNETTE,OLSON,431 Xiangtan Avenue,SHANGHAI TYCOON,PG,47,English             ,"DANSTREEP,LUCILLETRACY,JODIEDEGENERES,NICKSTALLONE,HENRYBERRY,BENWILLIS,JULIAFAWCETT,LAURABRODY"
4.99,2020-04-27 15:46:07.996577+00,2005-08-01 17:52:41+00,2005-07-27 17:17:41+00,LEE,HAWKS,1661 Abha Drive,IGBY MAKER,NC-17,160,English             ,"BETTENICHOLSON,DANSTREEP,MICHAELBENING,GEOFFREYHESTON,SEANGUINESS"
3.99,2020-04-27 15:47:01.996577+00,2005-08-04 14:18:35+00,2005-07-27 17:18:35+00,JEANETTE,GREENE,1077 San Felipe de Puerto Plata Place,SAVANNAH TOWN,PG-13,84,English             ,"SANDRAKILMER,PARKERGOLDBERG,CHRISTIANNEESON,GRACEMOSTEL,JESSICABAILEY,MINNIEKILMER"
6.99,2020-04-27 15:47:07.996577+00,2005-08-03 12:55:41+00,2005-07-27 17:18:41+00,ANGELA,HERNANDEZ,786 Aurora Avenue,LIBERTY MAGNIFICENT,G,138,English             ,"BETTENICHOLSON,CUBABIRCH,WILLWILSON,GREGCHAPLIN,BENWILLIS,CHRISTIANNEESON,ALECWAYNE"
9.99,2020-04-27 15:55:05.996577+00,2005-08-04 16:35:39+00,2005-07-27 17:26:39+00,MIRIAM,MCKINNEY,1336 Benin City Drive,SATISFACTION CONFIDENTIAL,G,75,English             ,"JOHNSUVARI,KEVINGARLAND,GENEMCKELLEN,GROUCHODUNST,CAMERONWRAY"
0.99,2020-04-27 15:55:39.996577+00,2005-07-29 22:52:13+00,2005-07-27 17:27:13+00,ANGELA,HERNANDEZ,786 Aurora Avenue,PAPI NECKLACE,PG,128,English             ,"MEGHAWKE,MORGANHOPKINS,CUBAALLEN"
4.99,2020-04-27 15:55:52.996577+00,2005-07-30 22:50:26+00,2005-07-27 17:27:26+00,TAMMY,SANDERS,1551 Rampur Lane,RANGE MOONWALKER,PG,147,English             ,"RIPCRAWFORD,RUSSELLCLOSE,BURTDUKAKIS,PENELOPEMONROE"
2.99,2020-04-27 16:03:07.996577+00,2005-07-31 16:32:41+00,2005-07-27 17:34:41+00,LEONARD,SCHOFIELD,88 Nagaon Manor,SPY MILE,PG-13,112,English             ,"JIMMOSTEL,WHOOPIHURT,SIDNEYCROWE,JOHNNYCAGE,WOODYHOFFMAN,ELLENPRESLEY,GRETAMALDEN,HENRYBERRY"
0.99,2020-04-27 16:03:19.996577+00,2005-07-29 16:46:53+00,2005-07-27 17:34:53+00,RUBEN,GEARY,414 Mandaluyong Street,HOMEWARD CIDER,R,103,English             ,"TIMHACKMAN,IANTANDY,BURTDUKAKIS,ALBERTJOHANSSON,ELLENPRESLEY,MICHAELBOLGER,UMAWOOD"
2.99,2020-04-27 16:03:43.996577+00,2005-07-30 11:41:17+00,2005-07-27 17:35:17+00,BEN,EASTER,886 Tonghae Place,SHRUNK DIVINE,R,139,English             ,"TOMMCKELLEN,SISSYSOBIESKI,MARYTANDY,WOODYHOFFMAN"
1.99,2020-04-27 16:04:43.996577+00,2005-07-31 21:43:17+00,2005-07-27 17:36:17+00,LARRY,THRASHER,663 Baha Blanca Parkway,PACIFIC AMISTAD,G,144,English             ,"DUSTINTAUTOU,JOHNNYLOLLOBRIGIDA,JOESWANK,HUMPHREYGARLAND,EDGUINESS,CATEMCQUEEN,SUSANDAVIS,ANGELINAASTAIRE"
5.99,2020-04-27 16:08:46.996577+00,2005-08-02 20:07:20+00,2005-07-27 17:40:20+00,PATRICIA,JOHNSON,1121 Loja Avenue,HYSTERICAL GRAIL,PG,150,English             ,"MINNIEZELLWEGER,JAYNENOLTE,LUCILLEDEE,MEGHAWKE,CHARLIZEDENCH,WALTERTORN,JULIANNEDENCH,MORGANWILLIAMS,BURTPOSEY"
0.99,2020-04-27 16:10:01.996577+00,2005-07-29 14:16:35+00,2005-07-27 17:41:35+00,LEROY,BUSTAMANTE,105 Dzerzinsk Manor,DALMATIONS SWEDEN,PG,106,English             ,"ALGARLAND,ALBERTNOLTE,GROUCHODUNST,VALBOLGER,KEVINBLOOM,JOESWANK"
0.99,2020-04-27 16:13:41.996577+00,2005-07-29 16:19:15+00,2005-07-27 17:45:15+00,DERRICK,BOURQUE,1153 Allende Way,EFFECT GLADIATOR,PG,107,English             ,"ALECWAYNE,JULIABARRYMORE,JULIAMCQUEEN,NICKSTALLONE,OLYMPIAPFEIFFER,LISAMONROE,RENEETRACY"
2.99,2020-04-27 16:16:13.996577+00,2005-07-29 19:46:47+00,2005-07-27 17:47:47+00,GRACE,ELLIS,442 Rae Bareli Place,CROSSROADS CASUALTIES,G,153,English             ,"MERYLGIBSON,EDGUINESS,KENNETHPESCI,BETTENICHOLSON,KENNETHTORN,FRANCESTOMEI,EDMANSFIELD,RUSSELLTEMPLE"
4.99,2020-04-27 16:16:58.996577+00,2005-07-29 22:54:32+00,2005-07-27 17:48:32+00,SONIA,GREGORY,1279 Udine Parkway,SLEEPING SUSPECTS,PG-13,129,English             ,"SANDRAKILMER,KIRSTENPALTROW,WILLWILSON,MILLAKEITEL"
2.99,2020-04-27 16:18:08.996577+00,2005-07-28 19:45:42+00,2005-07-27 17:49:42+00,BRENDA,WRIGHT,33 Gorontalo Way,COWBOY DOOM,PG,146,English             ,"GREGORYGOODING,EDCHASE,WHOOPIHURT,JULIANNEDENCH,MILLAKEITEL"
4.99,2020-04-27 16:18:56.996577+00,2005-07-30 19:55:30+00,2005-07-27 17:50:30+00,WENDY,HARRISON,1107 Nakhon Sawan Avenue,LEAGUE HELLFIGHTERS,PG-13,110,English             ,"JIMMOSTEL,ALBERTJOHANSSON,CUBABIRCH,KENNETHTORN,KIRSTENAKROYD,JESSICABAILEY"
2.99,2020-04-27 16:19:43.996577+00,2005-07-31 15:58:17+00,2005-07-27 17:51:17+00,HEATHER,MORRIS,17 Kabul Boulevard,MUSSOLINI SPOILERS,G,180,English             ,"JUDYDEAN,FAYKILMER,KENNETHPALTROW,CARYMCCONAUGHEY,OPRAHKILMER,VIVIENBERGEN,DANTORN"
8.99,2020-04-27 16:20:20.996577+00,2005-08-03 22:27:54+00,2005-07-27 17:51:54+00,MARLENE,WELCH,1148 Saarbrcken Parkway,STING PERSONAL,NC-17,93,English             ,"AUDREYOLIVIER,GENEWILLIS,SPENCERDEPP,HARRISONBALE,BENHARRIS,GRACEMOSTEL,KEVINGARLAND"
5.99,2020-04-27 16:20:53.996577+00,2005-08-03 18:29:27+00,2005-07-27 17:52:27+00,CINDY,FISHER,1079 Tel Aviv-Jaffa Boulevard,PRESIDENT BANG,PG,144,English             ,"AUDREYBAILEY,CUBAALLEN,LUCILLEDEE,JULIAMCQUEEN,DEBBIEAKROYD"
4.99,2020-04-27 16:26:06.996577+00,2005-07-30 23:17:40+00,2005-07-27 17:57:40+00,LORETTA,CARPENTER,891 Novi Sad Manor,SNATCH SLIPPER,PG,110,English             ,"SCARLETTBENING,RITAREYNOLDS,CATEMCQUEEN"
10.99,2020-04-27 16:29:29.996577+00,2005-08-05 18:16:03+00,2005-07-27 18:01:03+00,BOB,PFEIFFER,415 Pune Avenue,BEHAVIOR RUNAWAY,PG,100,English             ,"RITAREYNOLDS,TIMHACKMAN,REESEKILMER,DARYLWAHLBERG,EDGUINESS"
4.99,2020-04-27 16:30:45.996577+00,2005-07-30 14:12:19+00,2005-07-27 18:02:19+00,PAULA,BRYANT,1697 Tanauan Lane,GROUNDHOG UNCUT,PG-13,139,English             ,"GROUCHOWILLIAMS,SEANGUINESS,UMAWOOD,JULIABARRYMORE,JAYNENEESON,ADAMGRANT,RICHARDPENN"
6.99,2020-04-27 16:32:45.996577+00,2005-08-02 23:08:19+00,2005-07-27 18:04:19+00,GLADYS,HAMILTON,1177 Jelets Way,FRENCH HOLIDAY,PG,99,English             ,"AUDREYOLIVIER,EDCHASE,JODIEDEGENERES,HUMPHREYGARLAND,WILLWILSON,CATEMCQUEEN,DANSTREEP"
2.99,2020-04-27 16:34:06.996577+00,2005-08-05 13:47:40+00,2005-07-27 18:05:40+00,PETER,MENARD,1217 Konotop Avenue,BORROWERS BEDAZZLED,G,63,English             ,"KIRKJOVOVICH,JONCHASE,HARVEYHOPE,DARYLCRAWFORD,SCARLETTDAMON,ELVISMARX,CUBAOLIVIER"
0.99,2020-04-27 16:35:43.996577+00,2005-07-29 23:37:17+00,2005-07-27 18:07:17+00,TIFFANY,JORDAN,804 Elista Drive,PACKER MADIGAN,PG-13,84,English             ,TIMHACKMAN
8.99,2020-04-27 16:36:09.996577+00,2005-08-04 21:12:43+00,2005-07-27 18:07:43+00,IRMA,PEARSON,127 Iwakuni Boulevard,GOLD RIVER,R,154,English             ,"GROUCHODUNST,RUSSELLTEMPLE"
1.99,2020-04-27 16:37:22.996577+00,2005-07-31 15:36:56+00,2005-07-27 18:08:56+00,JUDITH,COX,1966 Amroha Avenue,KICK SAVANNAH,PG-13,179,English             ,"JESSICABAILEY,GRETAMALDEN,MICHAELBENING,LAURENCEBULLOCK,ALANDREYFUSS,ANGELAHUDSON"
5.99,2020-04-27 16:39:29.996577+00,2005-08-02 18:25:03+00,2005-07-27 18:11:03+00,TERRY,GRISSOM,619 Hunuco Avenue,MONEY HAROLD,PG,135,English             ,"PENELOPEMONROE,ALECWAYNE,BURTDUKAKIS,GENEWILLIS,JANEJACKMAN,IANTANDY,DEBBIEAKROYD"
1.99,2020-04-27 16:44:28.996577+00,2005-08-04 21:30:02+00,2005-07-27 18:16:02+00,ROLAND,SOUTH,1993 0 Loop,SPIRIT FLINTSTONES,R,149,English             ,"JULIAMCQUEEN,RIVERDEAN,PENELOPEMONROE,SPENCERPECK,VIVIENBASINGER,MICHAELBENING,JAMESPITT,HENRYBERRY,WHOOPIHURT,PARKERGOLDBERG,GREGORYGOODING"
2.99,2020-04-27 16:46:43.996577+00,2005-07-30 17:55:17+00,2005-07-27 18:18:17+00,EDDIE,TOMLIN,1351 Aparecida de Goinia Parkway,BADMAN DAWN,R,162,English             ,"CUBAALLEN,WARRENJACKMAN,THORATEMPLE,ALANDREYFUSS,OLYMPIAPFEIFFER,GRETAKEITEL,BENWILLIS,HARRISONBALE"
4.99,2020-04-27 16:48:19.996577+00,2005-08-02 00:01:53+00,2005-07-27 18:19:53+00,HENRY,BILLINGSLEY,1516 Escobar Drive,BROOKLYN DESERT,R,161,English             ,"GROUCHOWILLIAMS,SEANGUINESS,ALBERTNOLTE,JODIEDEGENERES,JAYNENEESON"
4.99,2020-04-27 16:48:51.996577+00,2005-07-29 18:07:25+00,2005-07-27 18:20:25+00,MARLENE,WELCH,1148 Saarbrcken Parkway,HALL CASSIDY,NC-17,51,English             ,"CAMERONWRAY,GINADEGENERES,JAYNESILVERSTONE,RIPCRAWFORD,JOHNNYLOLLOBRIGIDA"
6.99,2020-04-27 16:52:42.996577+00,2005-08-05 17:49:16+00,2005-07-27 18:24:16+00,ROGER,QUINTANILLA,381 Kabul Way,BUTTERFLY CHOCOLAT,G,89,English             ,"KIMALLEN,MARYKEITEL,BURTTEMPLE,EDGUINESS,LISAMONROE,MENATEMPLE,NICKSTALLONE"
4.99,2020-04-27 16:53:26.996577+00,2005-07-29 20:19:00+00,2005-07-27 18:25:00+00,CONNIE,WALLACE,1867 San Juan Bautista Tuxtepec Avenue,SLEEPING SUSPECTS,PG-13,129,English             ,"WILLWILSON,MILLAKEITEL,SANDRAKILMER,KIRSTENPALTROW"
0.99,2020-04-27 16:56:43.996577+00,2005-07-31 19:05:17+00,2005-07-27 18:28:17+00,STACEY,MONTGOMERY,1333 Haldia Street,MOURNING PURPLE,PG,146,English             ,"EWANGOODING,DARYLCRAWFORD,ALBERTNOLTE,KENNETHPESCI,CHRISTIANAKROYD,WILLWILSON,MERYLGIBSON"
2.99,2020-04-27 16:57:35.996577+00,2005-07-30 15:28:09+00,2005-07-27 18:29:09+00,NICHOLAS,BARFIELD,1163 London Parkway,CHARADE DUFFEL,PG,66,English             ,"GREGCHAPLIN,KIRSTENAKROYD,WARRENNOLTE"
0.99,2020-04-27 16:57:50.996577+00,2005-08-02 19:46:24+00,2005-07-27 18:29:24+00,PHILIP,CAUSEY,954 Lapu-Lapu Way,VOYAGE LEGALLY,PG-13,78,English             ,"MEGHAWKE,MARYTANDY,ANGELAHUDSON,JAYNENEESON,CARMENHUNT"
4.99,2020-04-27 17:01:11.996577+00,2005-07-28 14:11:45+00,2005-07-27 18:32:45+00,JEAN,BELL,1114 Liepaja Street,WIFE TURN,NC-17,183,English             ,"WOODYHOFFMAN,JULIABARRYMORE,GINADEGENERES,CAMERONZELLWEGER,MICHAELBOLGER,GRETAMALDEN"
7.99,2020-04-27 17:04:41.996577+00,2005-08-05 13:14:15+00,2005-07-27 18:36:15+00,BRUCE,SCHWARZ,1565 Tangail Manor,CAROL TEXAS,PG,151,English             ,"DUSTINTAUTOU,OPRAHKILMER,THORATEMPLE,VIVIENBASINGER,GARYPHOENIX,FREDCOSTNER,BENWILLIS"
0.99,2020-04-27 17:08:04.996577+00,2005-07-30 22:10:38+00,2005-07-27 18:39:38+00,SANDRA,MARTIN,360 Toulouse Parkway,SNOWMAN ROLLERCOASTER,G,62,English             ,"WOODYHOFFMAN,UMAWOOD,MATTHEWCARREY"
3.99,2020-04-27 17:16:38.996577+00,2005-08-04 16:15:12+00,2005-07-27 18:48:12+00,TERRENCE,GUNDERSON,844 Bucuresti Place,WON DARES,PG,105,English             ,"JULIAZELLWEGER,CHRISTIANGABLE,KIRSTENPALTROW,LISAMONROE,RUSSELLCLOSE"
2.99,2020-04-27 17:21:49.996577+00,2005-07-28 22:25:23+00,2005-07-27 18:53:23+00,MINNIE,ROMERO,47 Syktyvkar Lane,UPRISING UPTOWN,NC-17,174,English             ,"WILLWILSON,HARVEYHOPE,BENHARRIS,GENEHOPKINS,ANNECRONYN"
2.99,2020-04-27 17:22:44.996577+00,2005-07-31 14:36:18+00,2005-07-27 18:54:18+00,GAIL,KNIGHT,185 Novi Sad Place,CYCLONE FAMILY,PG,176,English             ,"JUDYDEAN,HELENVOIGHT,RIPCRAWFORD"
3.99,2020-04-27 17:24:12.996577+00,2005-08-02 18:46:46+00,2005-07-27 18:55:46+00,SAMANTHA,DUNCAN,146 Johannesburg Way,NORTHWEST POLISH,PG,172,English             ,"LAURENCEBULLOCK,JEFFSILVERSTONE,MICHELLEMCCONAUGHEY,CUBABIRCH,MAEHOFFMAN,MARYKEITEL,REESEWEST,RITAREYNOLDS"
0.99,2020-04-27 17:24:57.996577+00,2005-07-30 13:28:31+00,2005-07-27 18:56:31+00,MILDRED,BAILEY,81 Hodeida Way,JOON NORTHWEST,NC-17,105,English             ,"ALECWAYNE,CHARLIZEDENCH"
4.99,2020-04-27 17:29:46.996577+00,2005-07-30 15:40:20+00,2005-07-27 19:01:20+00,BRADLEY,MOTLEY,1596 Acua Parkway,SABRINA MIDNIGHT,PG,99,English             ,"KEVINBLOOM,CHRISTIANAKROYD,CHRISDEPP,MEGHAWKE"
1.99,2020-04-27 17:32:31.996577+00,2005-08-02 19:12:05+00,2005-07-27 19:04:05+00,MARSHA,DOUGLAS,771 Yaound Manor,LOUISIANA HARRY,PG-13,70,English             ,"JAYNESILVERSTONE,GINADEGENERES,HENRYBERRY"
0.99,2020-04-27 17:33:53.996577+00,2005-07-30 21:47:27+00,2005-07-27 19:05:27+00,JESSE,SCHILLING,514 Ife Way,BEETHOVEN EXORCIST,PG-13,151,English             ,"WARRENJACKMAN,MINNIEKILMER,SANDRAPECK,SCARLETTBENING,BELAWALKEN,VIVIENBASINGER"
4.99,2020-04-27 17:37:57.996577+00,2005-07-29 22:38:31+00,2005-07-27 19:09:31+00,JON,WILES,659 Gatineau Boulevard,DRIFTER COMMANDMENTS,PG-13,61,English             ,"HENRYBERRY,AUDREYBAILEY,ALGARLAND,VIVIENBERGEN,KIRSTENPALTROW,VALBOLGER,SPENCERPECK"
4.99,2020-04-27 17:38:54.996577+00,2005-07-30 15:24:28+00,2005-07-27 19:10:28+00,DARLENE,ROSE,1386 Nakhon Sawan Boulevard,SCALAWAG DUCK,NC-17,183,English             ,"CHRISDEPP,GROUCHOSINATRA,CHRISTIANNEESON,REESEKILMER,JUDECRUISE"
0.99,2020-04-27 17:44:29.996577+00,2005-07-29 17:50:03+00,2005-07-27 19:16:03+00,ERIN,DUNN,1623 Baha Blanca Manor,CHAINSAW UPTOWN,PG,114,English             ,"NICKWAHLBERG,GENEHOPKINS"
8.99,2020-04-27 17:45:25.996577+00,2005-08-03 23:11:59+00,2005-07-27 19:16:59+00,SERGIO,STANFIELD,1402 Zanzibar Boulevard,FLAMINGOS CONNECTICUT,PG-13,80,English             ,"KENNETHTORN,FAYKILMER,ALBERTJOHANSSON,JONCHASE,RITAREYNOLDS,GOLDIEBRODY,TOMMIRANDA,JANEJACKMAN,GENEWILLIS"
2.99,2020-04-27 17:47:34.996577+00,2005-07-28 17:32:08+00,2005-07-27 19:19:08+00,WILLIAM,SATTERFIELD,687 Alessandria Parkway,RACER EGG,NC-17,147,English             ,"RALPHCRUZ,ANGELINAASTAIRE,FAYKILMER,ANNECRONYN,ZEROCAGE,BURTTEMPLE"
10.99,2020-04-27 17:51:38.996577+00,2005-08-05 17:46:12+00,2005-07-27 19:23:12+00,LINDA,WILLIAMS,692 Joliet Street,CASUALTIES ENCINO,G,179,English             ,"DARYLWAHLBERG,SUSANDAVIS,GROUCHODUNST,MENATEMPLE,CAMERONSTREEP"
0.99,2020-04-27 17:52:57.996577+00,2005-07-30 20:25:31+00,2005-07-27 19:24:31+00,FELICIA,SUTTON,226 Halifax Street,ROCK INSTINCT,G,102,English             ,"EDGUINESS,MILLAPECK,JOHNNYCAGE,JULIABARRYMORE,GARYPHOENIX,JUDECRUISE,CAMERONZELLWEGER,ALGARLAND"
4.99,2020-04-27 17:56:29.996577+00,2005-08-03 16:04:03+00,2005-07-27 19:28:03+00,TONYA,CHAPMAN,43 Dadu Avenue,EXPENDABLE STALLION,PG,97,English             ,"FAYWINSLET,JAYNENEESON,DUSTINTAUTOU,FRANCESDAY-LEWIS"
8.99,2020-04-27 17:57:00.996577+00,2005-08-05 17:14:34+00,2005-07-27 19:28:34+00,CORY,MEEHAN,556 Asuncin Way,IMAGE PRINCESS,PG-13,178,English             ,"EDCHASE,LUCILLEDEE,GRETAKEITEL,ELLENPRESLEY,KIRSTENAKROYD,WOODYJOLIE,SCARLETTDAMON,MICHELLEMCCONAUGHEY,BURTDUKAKIS,FREDCOSTNER,ZEROCAGE"
0.99,2020-04-27 18:00:14.996577+00,2005-08-02 16:27:48+00,2005-07-27 19:31:48+00,CECIL,VINES,548 Uruapan Street,SHOOTIST SUPERFLY,PG-13,67,English             ,"JULIABARRYMORE,WOODYHOFFMAN,FAYKILMER"
2.99,2020-04-27 18:01:34.996577+00,2005-08-01 00:29:08+00,2005-07-27 19:33:08+00,FLOYD,GANDY,1088 Ibirit Place,ROUGE SQUAD,NC-17,118,English             ,"EWANGOODING,JONCHASE,REESEWEST,PENELOPEMONROE"
8.99,2020-04-27 18:05:45.996577+00,2005-08-04 18:35:19+00,2005-07-27 19:37:19+00,ALLISON,STANLEY,754 Valencia Place,TOURIST PELICAN,PG-13,152,English             ,"BENHARRIS,PENELOPEMONROE,OLYMPIAPFEIFFER"
2.99,2020-04-27 18:06:23.996577+00,2005-08-01 16:14:57+00,2005-07-27 19:37:57+00,MARSHA,DOUGLAS,771 Yaound Manor,GENTLEMEN STAGE,NC-17,125,English             ,"MORGANHOPKINS,DARYLWAHLBERG,TOMMCKELLEN,LIZABERGMAN,EDGUINESS,RITAREYNOLDS,HARVEYHOPE,GRETAMALDEN"
4.99,2020-04-27 18:07:06.996577+00,2005-08-04 21:36:40+00,2005-07-27 19:38:40+00,KENT,ARSENAULT,32 Liaocheng Way,TELEMARK HEARTBREAKERS,PG-13,152,English             ,"JULIAMCQUEEN,HELENVOIGHT,SEANGUINESS,JAYNENOLTE,MICHAELBOLGER,KARLBERRY,HARVEYHOPE,GROUCHOSINATRA,SISSYSOBIESKI,GEOFFREYHESTON,VIVIENBASINGER"
6.99,2020-04-27 18:09:06.996577+00,2005-08-05 00:44:40+00,2005-07-27 19:40:40+00,ALBERT,CROUSE,1641 Changhwa Place,EXPRESS LONELY,R,178,English             ,"MINNIEZELLWEGER,GREGORYGOODING,OLYMPIAPFEIFFER,ALECWAYNE,PARKERGOLDBERG,ALBERTJOHANSSON,SEANWILLIAMS,RIPWINSLET"
2.99,2020-04-27 18:19:30.996577+00,2005-08-03 19:15:04+00,2005-07-27 19:51:04+00,NORMAN,CURRIER,1445 Carmen Parkway,DARES PLUTO,PG-13,89,English             ,"PENELOPEMONROE,GRETAKEITEL,WARRENNOLTE,CAMERONWRAY,MERYLGIBSON,BOBFAWCETT,LAURABRODY,WILLWILSON,JULIAZELLWEGER,KARLBERRY"
0.99,2020-04-27 18:20:15.996577+00,2005-07-29 17:21:49+00,2005-07-27 19:51:49+00,MARIE,TURNER,1998 Halifax Drive,BORROWERS BEDAZZLED,G,63,English             ,"CUBAOLIVIER,HARVEYHOPE,SCARLETTDAMON,KIRKJOVOVICH,JONCHASE,ELVISMARX,DARYLCRAWFORD"
3.99,2020-04-27 18:21:03.996577+00,2005-08-02 19:17:37+00,2005-07-27 19:52:37+00,SHAWN,HEATON,1337 Mit Ghamr Avenue,EARRING INSTINCT,R,98,English             ,"MAEHOFFMAN,FREDCOSTNER,HARVEYHOPE,RITAREYNOLDS,LUCILLETRACY"
2.99,2020-04-27 18:23:54.996577+00,2005-07-29 23:50:28+00,2005-07-27 19:55:28+00,EMMA,BOYD,765 Southampton Drive,ISLAND EXORCIST,NC-17,84,English             ,"RAYJOHANSSON,ANGELAHUDSON,DARYLCRAWFORD"
1.99,2020-04-27 18:25:33.996577+00,2005-08-04 14:08:07+00,2005-07-27 19:57:07+00,STEPHANIE,MITCHELL,42 Brindisi Place,PRIMARY GLASS,G,53,English             ,"KEVINBLOOM,JAYNENOLTE,CHARLIZEDENCH,MARYTANDY,MENATEMPLE,VALBOLGER,JOESWANK"
5.99,2020-04-27 18:29:42.996577+00,2005-08-03 14:26:16+00,2005-07-27 20:01:16+00,MARSHA,DOUGLAS,771 Yaound Manor,MOD SECRETARY,NC-17,77,English             ,"WHOOPIHURT,GOLDIEBRODY,CHRISTIANGABLE,BELAWALKEN,LISAMONROE,ZEROCAGE"
6.99,2020-04-27 18:30:07.996577+00,2005-08-05 18:15:41+00,2005-07-27 20:01:41+00,SHEILA,WELLS,848 Tafuna Manor,SWEETHEARTS SUSPECTS,G,108,English             ,"JULIAMCQUEEN,BENWILLIS,JAYNENOLTE,HELENVOIGHT,JOESWANK"
2.99,2020-04-27 18:30:28.996577+00,2005-07-28 17:18:02+00,2005-07-27 20:02:02+00,JEANETTE,GREENE,1077 San Felipe de Puerto Plata Place,STOCK GLASS,PG,160,English             ,"VIVIENBERGEN,JEFFSILVERSTONE,GARYPHOENIX,MINNIEKILMER,LIZABERGMAN,CAMERONZELLWEGER,KENNETHHOFFMAN"
2.99,2020-04-27 18:33:08.996577+00,2005-08-03 15:06:42+00,2005-07-27 20:04:42+00,JUNE,CARROLL,757 Rustenburg Avenue,POND SEATTLE,PG-13,185,English             ,"GENEHOPKINS,DARYLWAHLBERG,RIVERDEAN"
2.99,2020-04-27 18:39:29.996577+00,2005-08-02 15:40:03+00,2005-07-27 20:11:03+00,LEWIS,LYMAN,632 Usolje-Sibirskoje Parkway,HURRICANE AFFAIR,PG,49,English             ,"KIRSTENAKROYD,FAYWINSLET,RUSSELLBACALL"
4.99,2020-04-27 18:39:49.996577+00,2005-07-28 15:37:23+00,2005-07-27 20:11:23+00,CURTIS,IRBY,432 Garden Grove Street,TRADING PINOCCHIO,PG,170,English             ,"MILLAKEITEL,BETTENICHOLSON,NICKSTALLONE"
6.99,2020-04-27 18:40:10.996577+00,2005-08-03 01:17:44+00,2005-07-27 20:11:44+00,ARLENE,HARVEY,1014 Loja Manor,VANISHING ROCKY,NC-17,123,English             ,"DANHARRIS,SUSANDAVIS,GENEHOPKINS,MATTHEWJOHANSSON,GARYPENN"
3.99,2020-04-27 18:41:54.996577+00,2005-08-04 18:44:28+00,2005-07-27 20:13:28+00,LEONA,OBRIEN,1308 Sumy Loop,TIGHTS DAWN,R,172,English             ,"TOMMIRANDA,MORGANHOPKINS,IANTANDY,VIVIENBERGEN,WILLIAMHACKMAN"
6.99,2020-04-27 18:42:13.996577+00,2005-08-05 14:23:47+00,2005-07-27 20:13:47+00,MARIE,TURNER,1998 Halifax Drive,CIRCUS YOUTH,PG-13,90,English             ,"MATTHEWCARREY,BOBFAWCETT"
10.99,2020-04-27 18:42:54.996577+00,2005-08-05 20:08:28+00,2005-07-27 20:14:28+00,BRADLEY,MOTLEY,1596 Acua Parkway,INNOCENT USUAL,PG-13,178,English             ,"CHRISTIANAKROYD,JAMESPITT,DANTORN"
0.99,2020-04-27 18:43:51.996577+00,2005-08-03 18:12:25+00,2005-07-27 20:15:25+00,GINA,WILLIAMSON,1001 Miyakonojo Lane,EARTH VISION,NC-17,85,English             ,"JAYNENOLTE,RICHARDPENN,KENNETHTORN"
7.99,2020-04-27 18:46:34.996577+00,2005-08-05 23:59:08+00,2005-07-27 20:18:08+00,LUCILLE,HOLMES,999 Sanaa Loop,SIERRA DIVIDE,NC-17,135,English             ,"WALTERTORN,MARYKEITEL,RUSSELLBACALL,GINADEGENERES,JIMMOSTEL"
